trip_index,stop_sequence,stop_name,time,timestamp
1,1,David Ben Goerionstraat,05:49,054900
1,2,Pedro Luis Brionstraat,05:49,054900
1,3,Simon Bolivarstraat,05:50,055000
1,4,Kemal Ataturkstraat,05:50,055000
1,5,De Gaard,05:51,055100
1,6,Van Everdingenlaan,05:52,055200
1,7,Eykmanplein,05:54,055400
1,8,Kleinesingel,05:56,055600
1,9,Wittevrouwenbrug,05:57,055700
1,10,Stadsschouwburg,05:58,055800
1,11,Janskerkhof,05:59,055900
1,12,Neude,06:00,060000
1,13,Vredenburg,06:01,060100
1,14,CS Jaarbeurszijde,06:05,060500
1,15,CS Jaarbeurszijde,06:08,060800
1,16,24 Oktoberplein,06:13,061300
1,17,Den Hommel,06:14,061400
1,18,Beethovenlaan,06:15,061500
1,19,Everard Meysterlaan,06:15,061500
1,20,Racinelaan,06:16,061600
1,21,Thomas à Kempisplantsoen,06:18,061800
1,22,Station Leidsche Rijn,06:21,062100
1,23,Jan Wolkerssingel,06:22,062200
1,24,Jazzsingel/Antonius Zkh,06:24,062400
1,25,Duke Ellingtonstraat,06:25,062500
1,26,Waterwinpark,06:27,062700
1,27,Musicalkade,06:28,062800
1,28,Walter Kollolaan,06:30,063000
1,29,Rioolwaterzuivering,06:31,063100
1,30,Meijewetering,06:31,063100
1,31,The Food Spot,06:32,063200
1,32,Heldinnenlaan,06:33,063300
1,33,Haarrijn,06:34,063400
1,34,Burg. Waverijnweg,06:37,063700
1,35,Antilopespoor,06:38,063800
1,36,Station Maarssen,06:40,064000
2,1,David Ben Goerionstraat,06:17,061700
2,2,Pedro Luis Brionstraat,06:17,061700
2,3,Simon Bolivarstraat,06:18,061800
2,4,Kemal Ataturkstraat,06:18,061800
2,5,De Gaard,06:19,061900
2,6,Van Everdingenlaan,06:20,062000
2,7,Eykmanplein,06:22,062200
2,8,Kleinesingel,06:24,062400
2,9,Wittevrouwenbrug,06:25,062500
2,10,Stadsschouwburg,06:26,062600
2,11,Janskerkhof,06:27,062700
2,12,Neude,06:28,062800
2,13,Vredenburg,06:29,062900
2,14,CS Jaarbeurszijde,06:34,063400
2,15,CS Jaarbeurszijde,06:37,063700
2,16,24 Oktoberplein,06:42,064200
2,17,Den Hommel,06:43,064300
2,18,Beethovenlaan,06:44,064400
2,19,Everard Meysterlaan,06:44,064400
2,20,Racinelaan,06:45,064500
2,21,Thomas à Kempisplantsoen,06:47,064700
2,22,Station Leidsche Rijn,06:50,065000
2,23,Jan Wolkerssingel,06:51,065100
2,24,Jazzsingel/Antonius Zkh,06:53,065300
2,25,Duke Ellingtonstraat,06:54,065400
2,26,Waterwinpark,06:56,065600
2,27,Musicalkade,06:57,065700
2,28,Walter Kollolaan,06:59,065900
2,29,Rioolwaterzuivering,07:00,070000
2,30,Meijewetering,07:01,070100
2,31,The Food Spot,07:01,070100
2,32,Heldinnenlaan,07:03,070300
2,33,Haarrijn,07:04,070400
2,34,Burg. Waverijnweg,07:07,070700
2,35,Antilopespoor,07:08,070800
2,36,Station Maarssen,07:10,071000
3,1,David Ben Goerionstraat,06:30,063000
3,2,Pedro Luis Brionstraat,06:30,063000
3,3,Simon Bolivarstraat,06:31,063100
3,4,Kemal Ataturkstraat,06:31,063100
3,5,De Gaard,06:32,063200
3,6,Van Everdingenlaan,06:34,063400
3,7,Eykmanplein,06:36,063600
3,8,Kleinesingel,06:38,063800
3,9,Wittevrouwenbrug,06:39,063900
3,10,Stadsschouwburg,06:40,064000
3,11,Janskerkhof,06:41,064100
3,12,Neude,06:42,064200
3,13,Vredenburg,06:43,064300
3,14,CS Jaarbeurszijde,06:48,064800
3,15,CS Jaarbeurszijde,06:49,064900
4,1,David Ben Goerionstraat,06:43,064300
4,2,Pedro Luis Brionstraat,06:43,064300
4,3,Simon Bolivarstraat,06:44,064400
4,4,Kemal Ataturkstraat,06:44,064400
4,5,De Gaard,06:45,064500
4,6,Van Everdingenlaan,06:47,064700
4,7,Eykmanplein,06:49,064900
4,8,Kleinesingel,06:51,065100
4,9,Wittevrouwenbrug,06:52,065200
4,10,Stadsschouwburg,06:53,065300
4,11,Janskerkhof,06:54,065400
4,12,Neude,06:55,065500
4,13,Vredenburg,06:56,065600
4,14,CS Jaarbeurszijde,07:01,070100
4,15,CS Jaarbeurszijde,07:04,070400
4,16,24 Oktoberplein,07:09,070900
4,17,Den Hommel,07:11,071100
4,18,Beethovenlaan,07:12,071200
4,19,Everard Meysterlaan,07:13,071300
4,20,Racinelaan,07:14,071400
4,21,Thomas à Kempisplantsoen,07:16,071600
4,22,Station Leidsche Rijn,07:19,071900
4,23,Jan Wolkerssingel,07:21,072100
4,24,Jazzsingel/Antonius Zkh,07:23,072300
4,25,Duke Ellingtonstraat,07:24,072400
4,26,Waterwinpark,07:26,072600
4,27,Musicalkade,07:27,072700
4,28,Walter Kollolaan,07:29,072900
4,29,Rioolwaterzuivering,07:30,073000
4,30,Meijewetering,07:31,073100
4,31,The Food Spot,07:31,073100
4,32,Heldinnenlaan,07:33,073300
4,33,Haarrijn,07:34,073400
4,34,Burg. Waverijnweg,07:37,073700
4,35,Antilopespoor,07:38,073800
4,36,Station Maarssen,07:40,074000
5,1,David Ben Goerionstraat,06:57,065700
5,2,Pedro Luis Brionstraat,06:57,065700
5,3,Simon Bolivarstraat,06:58,065800
5,4,Kemal Ataturkstraat,06:58,065800
5,5,De Gaard,06:59,065900
5,6,Van Everdingenlaan,07:01,070100
5,7,Eykmanplein,07:03,070300
5,8,Kleinesingel,07:05,070500
5,9,Wittevrouwenbrug,07:06,070600
5,10,Stadsschouwburg,07:07,070700
5,11,Janskerkhof,07:08,070800
5,12,Neude,07:09,070900
5,13,Vredenburg,07:10,071000
5,14,CS Jaarbeurszijde,07:15,071500
5,15,CS Jaarbeurszijde,07:16,071600
6,1,David Ben Goerionstraat,07:10,071000
6,2,Pedro Luis Brionstraat,07:11,071100
6,3,Simon Bolivarstraat,07:11,071100
6,4,Kemal Ataturkstraat,07:12,071200
6,5,De Gaard,07:13,071300
6,6,Van Everdingenlaan,07:15,071500
6,7,Eykmanplein,07:17,071700
6,8,Kleinesingel,07:19,071900
6,9,Wittevrouwenbrug,07:20,072000
6,10,Stadsschouwburg,07:22,072200
6,11,Janskerkhof,07:23,072300
6,12,Neude,07:24,072400
6,13,Vredenburg,07:25,072500
6,14,CS Jaarbeurszijde,07:30,073000
6,15,CS Jaarbeurszijde,07:33,073300
6,16,24 Oktoberplein,07:38,073800
6,17,Den Hommel,07:40,074000
6,18,Beethovenlaan,07:41,074100
6,19,Everard Meysterlaan,07:42,074200
6,20,Racinelaan,07:43,074300
6,21,Thomas à Kempisplantsoen,07:45,074500
6,22,Station Leidsche Rijn,07:48,074800
6,23,Jan Wolkerssingel,07:50,075000
6,24,Jazzsingel/Antonius Zkh,07:52,075200
6,25,Duke Ellingtonstraat,07:53,075300
6,26,Waterwinpark,07:55,075500
6,27,Musicalkade,07:56,075600
6,28,Walter Kollolaan,07:58,075800
6,29,Rioolwaterzuivering,07:59,075900
6,30,Meijewetering,08:00,080000
6,31,The Food Spot,08:00,080000
6,32,Heldinnenlaan,08:02,080200
6,33,Haarrijn,08:03,080300
6,34,Burg. Waverijnweg,08:07,080700
6,35,Antilopespoor,08:08,080800
6,36,Station Maarssen,08:10,081000
7,1,David Ben Goerionstraat,07:24,072400
7,2,Pedro Luis Brionstraat,07:25,072500
7,3,Simon Bolivarstraat,07:25,072500
7,4,Kemal Ataturkstraat,07:26,072600
7,5,De Gaard,07:27,072700
7,6,Van Everdingenlaan,07:29,072900
7,7,Eykmanplein,07:31,073100
7,8,Kleinesingel,07:33,073300
7,9,Wittevrouwenbrug,07:34,073400
7,10,Stadsschouwburg,07:36,073600
7,11,Janskerkhof,07:37,073700
7,12,Neude,07:38,073800
7,13,Vredenburg,07:39,073900
7,14,CS Jaarbeurszijde,07:44,074400
7,15,CS Jaarbeurszijde,07:45,074500
8,1,David Ben Goerionstraat,07:38,073800
8,2,Pedro Luis Brionstraat,07:39,073900
8,3,Simon Bolivarstraat,07:39,073900
8,4,Kemal Ataturkstraat,07:40,074000
8,5,De Gaard,07:41,074100
8,6,Van Everdingenlaan,07:43,074300
8,7,Eykmanplein,07:45,074500
8,8,Kleinesingel,07:47,074700
8,9,Wittevrouwenbrug,07:49,074900
8,10,Stadsschouwburg,07:51,075100
8,11,Janskerkhof,07:52,075200
8,12,Neude,07:53,075300
8,13,Vredenburg,07:54,075400
8,14,CS Jaarbeurszijde,07:59,075900
8,15,CS Jaarbeurszijde,08:02,080200
8,16,24 Oktoberplein,08:07,080700
8,17,Den Hommel,08:09,080900
8,18,Beethovenlaan,08:10,081000
8,19,Everard Meysterlaan,08:12,081200
8,20,Racinelaan,08:13,081300
8,21,Thomas à Kempisplantsoen,08:15,081500
8,22,Station Leidsche Rijn,08:18,081800
8,23,Jan Wolkerssingel,08:20,082000
8,24,Jazzsingel/Antonius Zkh,08:22,082200
8,25,Duke Ellingtonstraat,08:23,082300
8,26,Waterwinpark,08:25,082500
8,27,Musicalkade,08:26,082600
8,28,Walter Kollolaan,08:28,082800
8,29,Rioolwaterzuivering,08:29,082900
8,30,Meijewetering,08:30,083000
8,31,The Food Spot,08:30,083000
8,32,Heldinnenlaan,08:32,083200
8,33,Haarrijn,08:33,083300
8,34,Burg. Waverijnweg,08:37,083700
8,35,Antilopespoor,08:38,083800
8,36,Station Maarssen,08:40,084000
9,1,David Ben Goerionstraat,07:53,075300
9,2,Pedro Luis Brionstraat,07:54,075400
9,3,Simon Bolivarstraat,07:54,075400
9,4,Kemal Ataturkstraat,07:55,075500
9,5,De Gaard,07:56,075600
9,6,Van Everdingenlaan,07:58,075800
9,7,Eykmanplein,08:01,080100
9,8,Kleinesingel,08:03,080300
9,9,Wittevrouwenbrug,08:05,080500
9,10,Stadsschouwburg,08:07,080700
9,11,Janskerkhof,08:08,080800
9,12,Neude,08:09,080900
9,13,Vredenburg,08:10,081000
9,14,CS Jaarbeurszijde,08:15,081500
9,15,CS Jaarbeurszijde,08:16,081600
10,1,David Ben Goerionstraat,08:09,080900
10,2,Pedro Luis Brionstraat,08:10,081000
10,3,Simon Bolivarstraat,08:10,081000
10,4,Kemal Ataturkstraat,08:11,081100
10,5,De Gaard,08:12,081200
10,6,Van Everdingenlaan,08:14,081400
10,7,Eykmanplein,08:17,081700
10,8,Kleinesingel,08:19,081900
10,9,Wittevrouwenbrug,08:21,082100
10,10,Stadsschouwburg,08:23,082300
10,11,Janskerkhof,08:24,082400
10,12,Neude,08:25,082500
10,13,Vredenburg,08:26,082600
10,14,CS Jaarbeurszijde,08:31,083100
10,15,CS Jaarbeurszijde,08:34,083400
10,16,24 Oktoberplein,08:39,083900
10,17,Den Hommel,08:41,084100
10,18,Beethovenlaan,08:42,084200
10,19,Everard Meysterlaan,08:44,084400
10,20,Racinelaan,08:45,084500
10,21,Thomas à Kempisplantsoen,08:47,084700
10,22,Station Leidsche Rijn,08:50,085000
10,23,Jan Wolkerssingel,08:52,085200
10,24,Jazzsingel/Antonius Zkh,08:54,085400
10,25,Duke Ellingtonstraat,08:55,085500
10,26,Waterwinpark,08:57,085700
10,27,Musicalkade,08:58,085800
10,28,Walter Kollolaan,09:00,090000
10,29,Rioolwaterzuivering,09:01,090100
10,30,Meijewetering,09:01,090100
10,31,The Food Spot,09:02,090200
10,32,Heldinnenlaan,09:03,090300
10,33,Haarrijn,09:04,090400
10,34,Burg. Waverijnweg,09:07,090700
10,35,Antilopespoor,09:08,090800
10,36,Station Maarssen,09:10,091000
11,1,David Ben Goerionstraat,08:25,082500
11,2,Pedro Luis Brionstraat,08:26,082600
11,3,Simon Bolivarstraat,08:26,082600
11,4,Kemal Ataturkstraat,08:27,082700
11,5,De Gaard,08:28,082800
11,6,Van Everdingenlaan,08:30,083000
11,7,Eykmanplein,08:33,083300
