trip_index,stop_sequence,stop_name,time,timestamp
4,16,Oudenoord,07:04,070400
4,17,David van Mollemstraat,07:05,070500
4,18,Nijenoord,07:06,070600
4,19,Anton Geesinkstraat,07:07,070700
4,20,Loevenhoutsedijk,07:08,070800
4,21,Brailledreef,07:09,070900
4,22,Taagdreef,07:10,071000
4,23,Winkelcentrum Overvecht,07:11,071100
4,24,Theemsdreef,07:12,071200
4,25,Landskroondreef,07:13,071300
4,26,Neckardreef,07:14,071400
4,27,Oderdreef,07:16,071600
4,28,Atlasdreef,07:17,071700
4,29,Donaudreef,07:18,071800
4,30,Berezinadreef,07:19,071900
4,31,Station Overvecht,07:20,072000
5,1,Station Terwijde,06:49,064900
5,2,Het Zand,06:51,065100
5,3,Tweede Westerparklaan,06:52,065200
5,4,De Woerd,06:54,065400
5,5,Kreekraklaan,06:55,065500
5,6,Klifrakplantsoen,06:56,065600
5,7,Archeologiepark,06:57,065700
5,8,Burgemeester Verderlaan,06:58,065800
5,9,Dafne Schippersbrug,06:59,065900
5,10,24 Oktoberplein,07:03,070300
5,11,Overste den Oudenlaan,07:05,070500
5,12,Graadt van Roggenweg,07:07,070700
5,13,CS Jaarbeurszijde,07:10,071000
5,14,CS Jaarbeurszijde,07:13,071300
5,15,Sint Jacobsstraat,07:17,071700
5,16,Oudenoord,07:19,071900
5,17,David van Mollemstraat,07:20,072000
5,18,Nijenoord,07:21,072100
5,19,Anton Geesinkstraat,07:22,072200
5,20,Loevenhoutsedijk,07:23,072300
5,21,Brailledreef,07:24,072400
5,22,Taagdreef,07:25,072500
5,23,Winkelcentrum Overvecht,07:26,072600
5,24,Theemsdreef,07:27,072700
5,25,Landskroondreef,07:28,072800
5,26,Neckardreef,07:29,072900
5,27,Oderdreef,07:31,073100
5,28,Atlasdreef,07:32,073200
5,29,Donaudreef,07:33,073300
5,30,Berezinadreef,07:34,073400
5,31,Station Overvecht,07:35,073500
6,1,Station Terwijde,07:01,070100
6,2,Het Zand,07:03,070300
6,3,Tweede Westerparklaan,07:05,070500
6,4,De Woerd,07:07,070700
6,5,Kreekraklaan,07:08,070800
6,6,Klifrakplantsoen,07:09,070900
6,7,Archeologiepark,07:10,071000
6,8,Burgemeester Verderlaan,07:11,071100
6,9,Dafne Schippersbrug,07:12,071200
6,10,24 Oktoberplein,07:17,071700
6,11,Overste den Oudenlaan,07:19,071900
6,12,Graadt van Roggenweg,07:21,072100
6,13,CS Jaarbeurszijde,07:24,072400
6,14,CS Jaarbeurszijde,07:27,072700
6,15,Sint Jacobsstraat,07:31,073100
6,16,Oudenoord,07:33,073300
6,17,David van Mollemstraat,07:34,073400
6,18,Nijenoord,07:35,073500
6,19,Anton Geesinkstraat,07:36,073600
6,20,Loevenhoutsedijk,07:37,073700
6,21,Brailledreef,07:38,073800
6,22,Taagdreef,07:39,073900
6,23,Winkelcentrum Overvecht,07:41,074100
6,24,Theemsdreef,07:42,074200
6,25,Landskroondreef,07:43,074300
6,26,Neckardreef,07:44,074400
6,27,Oderdreef,07:46,074600
6,28,Atlasdreef,07:47,074700
6,29,Donaudreef,07:48,074800
6,30,Berezinadreef,07:49,074900
6,31,Station Overvecht,07:50,075000
7,1,Station Terwijde,07:15,071500
7,2,Het Zand,07:17,071700
7,3,Tweede Westerparklaan,07:19,071900
7,4,De Woerd,07:21,072100
7,5,Kreekraklaan,07:22,072200
7,6,Klifrakplantsoen,07:23,072300
7,7,Archeologiepark,07:24,072400
7,8,Burgemeester Verderlaan,07:25,072500
7,9,Dafne Schippersbrug,07:26,072600
7,10,24 Oktoberplein,07:31,073100
7,11,Overste den Oudenlaan,07:33,073300
7,12,Graadt van Roggenweg,07:35,073500
7,13,CS Jaarbeurszijde,07:38,073800
7,14,CS Jaarbeurszijde,07:41,074100
7,15,Sint Jacobsstraat,07:46,074600
7,16,Oudenoord,07:48,074800
7,17,David van Mollemstraat,07:49,074900
7,18,Nijenoord,07:50,075000
7,19,Anton Geesinkstraat,07:51,075100
7,20,Loevenhoutsedijk,07:52,075200
7,21,Brailledreef,07:53,075300
7,22,Taagdreef,07:54,075400
7,23,Winkelcentrum Overvecht,07:56,075600
7,24,Theemsdreef,07:57,075700
7,25,Landskroondreef,07:58,075800
7,26,Neckardreef,07:59,075900
7,27,Oderdreef,08:01,080100
7,28,Atlasdreef,08:02,080200
7,29,Donaudreef,08:03,080300
7,30,Berezinadreef,08:04,080400
7,31,Station Overvecht,08:05,080500
8,1,Station Terwijde,07:30,073000
8,2,Het Zand,07:32,073200
8,3,Tweede Westerparklaan,07:34,073400
8,4,De Woerd,07:36,073600
8,5,Kreekraklaan,07:37,073700
8,6,Klifrakplantsoen,07:38,073800
8,7,Archeologiepark,07:39,073900
8,8,Burgemeester Verderlaan,07:40,074000
8,9,Dafne Schippersbrug,07:41,074100
8,10,24 Oktoberplein,07:46,074600
8,11,Overste den Oudenlaan,07:48,074800
8,12,Graadt van Roggenweg,07:50,075000
8,13,CS Jaarbeurszijde,07:53,075300
8,14,CS Jaarbeurszijde,07:56,075600
8,15,Sint Jacobsstraat,08:01,080100
8,16,Oudenoord,08:03,080300
8,17,David van Mollemstraat,08:04,080400
8,18,Nijenoord,08:05,080500
8,19,Anton Geesinkstraat,08:06,080600
8,20,Loevenhoutsedijk,08:07,080700
8,21,Brailledreef,08:08,080800
8,22,Taagdreef,08:09,080900
8,23,Winkelcentrum Overvecht,08:11,081100
8,24,Theemsdreef,08:12,081200
8,25,Landskroondreef,08:13,081300
8,26,Neckardreef,08:14,081400
8,27,Oderdreef,08:16,081600
8,28,Atlasdreef,08:17,081700
8,29,Donaudreef,08:18,081800
8,30,Berezinadreef,08:19,081900
8,31,Station Overvecht,08:20,082000
9,1,Station Terwijde,07:44,074400
9,2,Het Zand,07:46,074600
9,3,Tweede Westerparklaan,07:48,074800
9,4,De Woerd,07:50,075000
9,5,Kreekraklaan,07:51,075100
9,6,Klifrakplantsoen,07:52,075200
9,7,Archeologiepark,07:53,075300
9,8,Burgemeester Verderlaan,07:54,075400
9,9,Dafne Schippersbrug,07:55,075500
9,10,24 Oktoberplein,08:00,080000
9,11,Overste den Oudenlaan,08:02,080200
9,12,Graadt van Roggenweg,08:04,080400
9,13,CS Jaarbeurszijde,08:07,080700
9,14,CS Jaarbeurszijde,08:10,081000
9,15,Sint Jacobsstraat,08:15,081500
9,16,Oudenoord,08:17,081700
9,17,David van Mollemstraat,08:18,081800
9,18,Nijenoord,08:19,081900
9,19,Anton Geesinkstraat,08:20,082000
9,20,Loevenhoutsedijk,08:21,082100
9,21,Brailledreef,08:22,082200
9,22,Taagdreef,08:23,082300
9,23,Winkelcentrum Overvecht,08:25,082500
9,24,Theemsdreef,08:26,082600
9,25,Landskroondreef,08:27,082700
9,26,Neckardreef,08:28,082800
9,27,Oderdreef,08:30,083000
9,28,Atlasdreef,08:31,083100
9,29,Donaudreef,08:33,083300
9,30,Berezinadreef,08:34,083400
9,31,Station Overvecht,08:35,083500
10,1,Station Terwijde,07:59,075900
10,2,Het Zand,08:01,080100
10,3,Tweede Westerparklaan,08:03,080300
10,4,De Woerd,08:05,080500
10,5,Kreekraklaan,08:06,080600
10,6,Klifrakplantsoen,08:07,080700
10,7,Archeologiepark,08:08,080800
10,8,Burgemeester Verderlaan,08:09,080900
10,9,Dafne Schippersbrug,08:10,081000
10,10,24 Oktoberplein,08:15,081500
10,11,Overste den Oudenlaan,08:17,081700
10,12,Graadt van Roggenweg,08:19,081900
10,13,CS Jaarbeurszijde,08:22,082200
10,14,CS Jaarbeurszijde,08:25,082500
10,15,Sint Jacobsstraat,08:30,083000
10,16,Oudenoord,08:32,083200
10,17,David van Mollemstraat,08:33,083300
10,18,Nijenoord,08:34,083400
10,19,Anton Geesinkstraat,08:36,083600
10,20,Loevenhoutsedijk,08:37,083700
10,21,Brailledreef,08:38,083800
10,22,Taagdreef,08:39,083900
10,23,Winkelcentrum Overvecht,08:41,084100
10,24,Theemsdreef,08:42,084200
10,25,Landskroondreef,08:43,084300
10,26,Neckardreef,08:44,084400
10,27,Oderdreef,08:46,084600
10,28,Atlasdreef,08:47,084700
10,29,Donaudreef,08:49,084900
10,30,Berezinadreef,08:50,085000
10,31,Station Overvecht,08:51,085100
11,1,Station Terwijde,08:15,081500
11,2,Het Zand,08:17,081700
11,3,Tweede Westerparklaan,08:19,081900
11,4,De Woerd,08:21,082100
11,5,Kreekraklaan,08:22,082200
11,6,Klifrakplantsoen,08:23,082300
11,7,Archeologiepark,08:24,082400
11,8,Burgemeester Verderlaan,08:25,082500
11,9,Dafne Schippersbrug,08:26,082600
11,10,24 Oktoberplein,08:31,083100
11,11,Overste den Oudenlaan,08:33,083300
11,12,Graadt van Roggenweg,08:35,083500
11,13,CS Jaarbeurszijde,08:38,083800
11,14,CS Jaarbeurszijde,08:41,084100
11,15,Sint Jacobsstraat,08:46,084600
11,16,Oudenoord,08:48,084800
11,17,David van Mollemstraat,08:49,084900
11,18,Nijenoord,08:50,085000
11,19,Anton Geesinkstraat,08:52,085200
11,20,Loevenhoutsedijk,08:53,085300
11,21,Brailledreef,08:54,085400
11,22,Taagdreef,08:55,085500
11,23,Winkelcentrum Overvecht,08:57,085700
11,24,Theemsdreef,08:58,085800
11,25,Landskroondreef,08:59,085900
11,26,Neckardreef,09:00,090000
11,27,Oderdreef,09:02,090200
11,28,Atlasdreef,09:03,090300
11,29,Donaudreef,09:04,090400
11,30,Berezinadreef,09:05,090500
11,31,Station Overvecht,09:06,090600
12,1,CS Jaarbeurszijde,08:17,081700
12,2,Sint Jacobsstraat,08:22,082200
12,3,Oudenoord,08:24,082400
12,4,David van Mollemstraat,08:25,082500
12,5,Nijenoord,08:26,082600
12,6,Anton Geesinkstraat,08:28,082800
12,7,Loevenhoutsedijk,08:29,082900
12,8,Brailledreef,08:30,083000
12,9,Taagdreef,08:31,083100
13,1,Station Terwijde,08:31,083100
13,2,Het Zand,08:33,083300
13,3,Tweede Westerparklaan,08:35,083500
13,4,De Woerd,08:37,083700
13,5,Kreekraklaan,08:38,083800
13,6,Klifrakplantsoen,08:39,083900
13,7,Archeologiepark,08:40,084000
13,8,Burgemeester Verderlaan,08:41,084100
13,9,Dafne Schippersbrug,08:42,084200
13,10,24 Oktoberplein,08:47,084700
13,11,Overste den Oudenlaan,08:49,084900
13,12,Graadt van Roggenweg,08:51,085100
13,13,CS Jaarbeurszijde,08:54,085400
13,14,CS Jaarbeurszijde,08:57,085700
13,15,Sint Jacobsstraat,09:02,090200
13,16,Oudenoord,09:04,090400
13,17,David van Mollemstraat,09:05,090500
13,18,Nijenoord,09:06,090600
13,19,Anton Geesinkstraat,09:07,090700
13,20,Loevenhoutsedijk,09:08,090800
13,21,Brailledreef,09:09,090900
13,22,Taagdreef,09:10,091000
13,23,Winkelcentrum Overvecht,09:12,091200
13,24,Theemsdreef,09:13,091300
13,25,Landskroondreef,09:14,091400
13,26,Neckardreef,09:15,091500
13,27,Oderdreef,09:17,091700
13,28,Atlasdreef,09:18,091800
13,29,Donaudreef,09:19,091900
13,30,Berezinadreef,09:20,092000
13,31,Station Overvecht,09:21,092100
14,1,Station Terwijde,08:46,084600
14,2,Het Zand,08:48,084800
14,3,Tweede Westerparklaan,08:50,085000
14,4,De Woerd,08:52,085200
14,5,Kreekraklaan,08:53,085300
14,6,Klifrakplantsoen,08:54,085400
14,7,Archeologiepark,08:55,085500
14,8,Burgemeester Verderlaan,08:56,085600
14,9,Dafne Schippersbrug,08:57,085700
14,10,24 Oktoberplein,09:02,090200
14,11,Overste den Oudenlaan,09:04,090400
14,12,Graadt van Roggenweg,09:05,090500
14,13,CS Jaarbeurszijde,09:08,090800
14,14,CS Jaarbeurszijde,09:11,091100
14,15,Sint Jacobsstraat,09:16,091600
14,16,Oudenoord,09:18,091800
14,17,David van Mollemstraat,09:19,091900
14,18,Nijenoord,09:20,092000
14,19,Anton Geesinkstraat,09:21,092100
14,20,Loevenhoutsedijk,09:22,092200
14,21,Brailledreef,09:23,092300
14,22,Taagdreef,09:24,092400
14,23,Winkelcentrum Overvecht,09:26,092600
14,24,Theemsdreef,09:27,092700
14,25,Landskroondreef,09:28,092800
14,26,Neckardreef,09:29,092900
14,27,Oderdreef,09:31,093100
14,28,Atlasdreef,09:32,093200
14,29,Donaudreef,09:33,093300
14,30,Berezinadreef,09:34,093400
14,31,Station Overvecht,09:35,093500
15,1,Station Terwijde,09:02,090200
15,2,Het Zand,09:04,090400
15,3,Tweede Westerparklaan,09:05,090500
15,4,De Woerd,09:07,090700
15,5,Kreekraklaan,09:08,090800
15,6,Klifrakplantsoen,09:09,090900
15,7,Archeologiepark,09:10,091000
15,8,Burgemeester Verderlaan,09:11,091100
15,9,Dafne Schippersbrug,09:12,091200
15,10,24 Oktoberplein,09:17,091700
15,11,Overste den Oudenlaan,09:19,091900
15,12,Graadt van Roggenweg,09:20,092000
15,13,CS Jaarbeurszijde,09:23,092300
15,14,CS Jaarbeurszijde,09:26,092600
15,15,Sint Jacobsstraat,09:31,093100
15,16,Oudenoord,09:33,093300
15,17,David van Mollemstraat,09:34,093400
15,18,Nijenoord,09:35,093500
15,19,Anton Geesinkstraat,09:36,093600
15,20,Loevenhoutsedijk,09:37,093700
15,21,Brailledreef,09:38,093800
15,22,Taagdreef,09:39,093900
15,23,Winkelcentrum Overvecht,09:41,094100
15,24,Theemsdreef,09:42,094200
15,25,Landskroondreef,09:43,094300
15,26,Neckardreef,09:44,094400
15,27,Oderdreef,09:46,094600
15,28,Atlasdreef,09:47,094700
15,29,Donaudreef,09:48,094800
15,30,Berezinadreef,09:49,094900
15,31,Station Overvecht,09:50,095000
16,1,Station Terwijde,09:17,091700
16,2,Het Zand,09:19,091900
16,3,Tweede Westerparklaan,09:20,092000
16,4,De Woerd,09:22,092200
16,5,Kreekraklaan,09:23,092300
16,6,Klifrakplantsoen,09:24,092400
16,7,Archeologiepark,09:25,092500
16,8,Burgemeester Verderlaan,09:26,092600
16,9,Dafne Schippersbrug,09:27,092700
16,10,24 Oktoberplein,09:32,093200
16,11,Overste den Oudenlaan,09:34,093400
16,12,Graadt van Roggenweg,09:35,093500
16,13,CS Jaarbeurszijde,09:38,093800
16,14,CS Jaarbeurszijde,09:41,094100
16,15,Sint Jacobsstraat,09:46,094600
16,16,Oudenoord,09:48,094800
16,17,David van Mollemstraat,09:49,094900
16,18,Nijenoord,09:50,095000
16,19,Anton Geesinkstraat,09:51,095100
16,20,Loevenhoutsedijk,09:52,095200
16,21,Brailledreef,09:53,095300
16,22,Taagdreef,09:54,095400
16,23,Winkelcentrum Overvecht,09:56,095600
16,24,Theemsdreef,09:57,095700
16,25,Landskroondreef,09:58,095800
16,26,Neckardreef,09:59,095900
16,27,Oderdreef,10:01,100100
16,28,Atlasdreef,10:02,100200
16,29,Donaudreef,10:03,100300
16,30,Berezinadreef,10:04,100400
16,31,Station Overvecht,10:05,100500
17,1,Station Terwijde,09:32,093200
17,2,Het Zand,09:34,093400
17,3,Tweede Westerparklaan,09:35,093500
17,4,De Woerd,09:37,093700
17,5,Kreekraklaan,09:38,093800
17,6,Klifrakplantsoen,09:39,093900
17,7,Archeologiepark,09:40,094000
17,8,Burgemeester Verderlaan,09:41,094100
17,9,Dafne Schippersbrug,09:42,094200
17,10,24 Oktoberplein,09:47,094700
17,11,Overste den Oudenlaan,09:49,094900
17,12,Graadt van Roggenweg,09:50,095000
17,13,CS Jaarbeurszijde,09:53,095300
17,14,CS Jaarbeurszijde,09:56,095600
17,15,Sint Jacobsstraat,10:01,100100
17,16,Oudenoord,10:03,100300
17,17,David van Mollemstraat,10:04,100400
17,18,Nijenoord,10:05,100500
17,19,Anton Geesinkstraat,10:06,100600
17,20,Loevenhoutsedijk,10:07,100700
17,21,Brailledreef,10:08,100800
17,22,Taagdreef,10:09,100900
17,23,Winkelcentrum Overvecht,10:11,101100
17,24,Theemsdreef,10:12,101200
17,25,Landskroondreef,10:13,101300
17,26,Neckardreef,10:14,101400
17,27,Oderdreef,10:16,101600
17,28,Atlasdreef,10:17,101700
17,29,Donaudreef,10:18,101800
17,30,Berezinadreef,10:19,101900
17,31,Station Overvecht,10:20,102000
18,1,Station Terwijde,09:47,094700
18,2,Het Zand,09:49,094900
18,3,Tweede Westerparklaan,09:50,095000
18,4,De Woerd,09:52,095200
18,5,Kreekraklaan,09:53,095300
18,6,Klifrakplantsoen,09:54,095400
18,7,Archeologiepark,09:55,095500
18,8,Burgemeester Verderlaan,09:56,095600
18,9,Dafne Schippersbrug,09:57,095700
18,10,24 Oktoberplein,10:02,100200
18,11,Overste den Oudenlaan,10:04,100400
18,12,Graadt van Roggenweg,10:05,100500
18,13,CS Jaarbeurszijde,10:08,100800
18,14,CS Jaarbeurszijde,10:11,101100
18,15,Sint Jacobsstraat,10:16,101600
18,16,Oudenoord,10:18,101800
18,17,David van Mollemstraat,10:19,101900
18,18,Nijenoord,10:20,102000
18,19,Anton Geesinkstraat,10:21,102100
18,20,Loevenhoutsedijk,10:22,102200
18,21,Brailledreef,10:23,102300
18,22,Taagdreef,10:24,102400
18,23,Winkelcentrum Overvecht,10:26,102600
18,24,Theemsdreef,10:27,102700
18,25,Landskroondreef,10:28,102800
18,26,Neckardreef,10:29,102900
18,27,Oderdreef,10:31,103100
18,28,Atlasdreef,10:32,103200
18,29,Donaudreef,10:33,103300
18,30,Berezinadreef,10:34,103400
18,31,Station Overvecht,10:35,103500
19,1,Station Terwijde,10:02,100200
19,2,Het Zand,10:04,100400
19,3,Tweede Westerparklaan,10:05,100500
19,4,De Woerd,10:07,100700
19,5,Kreekraklaan,10:08,100800
19,6,Klifrakplantsoen,10:09,100900
19,7,Archeologiepark,10:10,101000
19,8,Burgemeester Verderlaan,10:11,101100
19,9,Dafne Schippersbrug,10:12,101200
19,10,24 Oktoberplein,10:17,101700
19,11,Overste den Oudenlaan,10:19,101900
19,12,Graadt van Roggenweg,10:20,102000
19,13,CS Jaarbeurszijde,10:23,102300
19,14,CS Jaarbeurszijde,10:26,102600
19,15,Sint Jacobsstraat,10:31,103100
19,16,Oudenoord,10:33,103300
19,17,David van Mollemstraat,10:34,103400
19,18,Nijenoord,10:35,103500
19,19,Anton Geesinkstraat,10:36,103600
19,20,Loevenhoutsedijk,10:37,103700
19,21,Brailledreef,10:38,103800
19,22,Taagdreef,10:39,103900
19,23,Winkelcentrum Overvecht,10:41,104100
19,24,Theemsdreef,10:42,104200
19,25,Landskroondreef,10:43,104300
19,26,Neckardreef,10:44,104400
19,27,Oderdreef,10:46,104600
19,28,Atlasdreef,10:47,104700
19,29,Donaudreef,10:48,104800
19,30,Berezinadreef,10:49,104900
19,31,Station Overvecht,10:50,105000
20,1,Station Terwijde,10:17,101700
20,2,Het Zand,10:19,101900
20,3,Tweede Westerparklaan,10:20,102000
20,4,De Woerd,10:22,102200
20,5,Kreekraklaan,10:23,102300
20,6,Klifrakplantsoen,10:24,102400
20,7,Archeologiepark,10:25,102500
20,8,Burgemeester Verderlaan,10:26,102600
20,9,Dafne Schippersbrug,10:27,102700
20,10,24 Oktoberplein,10:32,103200
20,11,Overste den Oudenlaan,10:34,103400
20,12,Graadt van Roggenweg,10:35,103500
20,13,CS Jaarbeurszijde,10:38,103800
20,14,CS Jaarbeurszijde,10:41,104100
20,15,Sint Jacobsstraat,10:46,104600
20,16,Oudenoord,10:48,104800
20,17,David van Mollemstraat,10:49,104900
20,18,Nijenoord,10:50,105000
20,19,Anton Geesinkstraat,10:51,105100
20,20,Loevenhoutsedijk,10:52,105200
20,21,Brailledreef,10:53,105300
20,22,Taagdreef,10:54,105400
20,23,Winkelcentrum Overvecht,10:56,105600
20,24,Theemsdreef,10:57,105700
20,25,Landskroondreef,10:58,105800
20,26,Neckardreef,10:59,105900
20,27,Oderdreef,11:01,110100
20,28,Atlasdreef,11:02,110200
20,29,Donaudreef,11:03,110300
20,30,Berezinadreef,11:04,110400
20,31,Station Overvecht,11:05,110500
21,1,Station Terwijde,10:32,103200
21,2,Het Zand,10:34,103400
21,3,Tweede Westerparklaan,10:35,103500
21,4,De Woerd,10:37,103700
21,5,Kreekraklaan,10:38,103800
21,6,Klifrakplantsoen,10:39,103900
21,7,Archeologiepark,10:40,104000
21,8,Burgemeester Verderlaan,10:41,104100
21,9,Dafne Schippersbrug,10:42,104200
21,10,24 Oktoberplein,10:47,104700
21,11,Overste den Oudenlaan,10:49,104900
21,12,Graadt van Roggenweg,10:50,105000
21,13,CS Jaarbeurszijde,10:53,105300
21,14,CS Jaarbeurszijde,10:56,105600
21,15,Sint Jacobsstraat,11:01,110100
21,16,Oudenoord,11:03,110300
21,17,David van Mollemstraat,11:04,110400
21,18,Nijenoord,11:05,110500
21,19,Anton Geesinkstraat,11:06,110600
21,20,Loevenhoutsedijk,11:07,110700
21,21,Brailledreef,11:08,110800
21,22,Taagdreef,11:09,110900
21,23,Winkelcentrum Overvecht,11:11,111100
21,24,Theemsdreef,11:12,111200
21,25,Landskroondreef,11:13,111300
21,26,Neckardreef,11:14,111400
21,27,Oderdreef,11:16,111600
21,28,Atlasdreef,11:17,111700
21,29,Donaudreef,11:18,111800
21,30,Berezinadreef,11:19,111900
21,31,Station Overvecht,11:20,112000
22,1,Station Terwijde,10:47,104700
22,2,Het Zand,10:49,104900
22,3,Tweede Westerparklaan,10:50,105000
22,4,De Woerd,10:52,105200
22,5,Kreekraklaan,10:53,105300
22,6,Klifrakplantsoen,10:54,105400
22,7,Archeologiepark,10:55,105500
22,8,Burgemeester Verderlaan,10:56,105600
22,9,Dafne Schippersbrug,10:57,105700
22,10,24 Oktoberplein,11:02,110200
22,11,Overste den Oudenlaan,11:04,110400
22,12,Graadt van Roggenweg,11:05,110500
22,13,CS Jaarbeurszijde,11:08,110800
22,14,CS Jaarbeurszijde,11:11,111100
22,15,Sint Jacobsstraat,11:16,111600
22,16,Oudenoord,11:18,111800
22,17,David van Mollemstraat,11:19,111900
22,18,Nijenoord,11:20,112000
22,19,Anton Geesinkstraat,11:21,112100
22,20,Loevenhoutsedijk,11:22,112200
22,21,Brailledreef,11:23,112300
22,22,Taagdreef,11:24,112400
22,23,Winkelcentrum Overvecht,11:26,112600
22,24,Theemsdreef,11:27,112700
22,25,Landskroondreef,11:28,112800
22,26,Neckardreef,11:29,112900
22,27,Oderdreef,11:31,113100
22,28,Atlasdreef,11:32,113200
22,29,Donaudreef,11:33,113300
22,30,Berezinadreef,11:34,113400
22,31,Station Overvecht,11:35,113500
23,1,Station Terwijde,11:02,110200
23,2,Het Zand,11:04,110400
23,3,Tweede Westerparklaan,11:05,110500
23,4,De Woerd,11:07,110700
23,5,Kreekraklaan,11:08,110800
23,6,Klifrakplantsoen,11:09,110900
23,7,Archeologiepark,11:10,111000
23,8,Burgemeester Verderlaan,11:11,111100
23,9,Dafne Schippersbrug,11:12,111200
23,10,24 Oktoberplein,11:17,111700
23,11,Overste den Oudenlaan,11:19,111900
23,12,Graadt van Roggenweg,11:20,112000
23,13,CS Jaarbeurszijde,11:23,112300
23,14,CS Jaarbeurszijde,11:26,112600
23,15,Sint Jacobsstraat,11:31,113100
23,16,Oudenoord,11:33,113300
23,17,David van Mollemstraat,11:34,113400
23,18,Nijenoord,11:35,113500
23,19,Anton Geesinkstraat,11:36,113600
23,20,Loevenhoutsedijk,11:37,113700
23,21,Brailledreef,11:38,113800
23,22,Taagdreef,11:39,113900
23,23,Winkelcentrum Overvecht,11:41,114100
23,24,Theemsdreef,11:42,114200
23,25,Landskroondreef,11:43,114300
23,26,Neckardreef,11:44,114400
23,27,Oderdreef,11:46,114600
23,28,Atlasdreef,11:47,114700
23,29,Donaudreef,11:48,114800
23,30,Berezinadreef,11:49,114900
23,31,Station Overvecht,11:50,115000
24,1,Station Terwijde,11:17,111700
24,2,Het Zand,11:19,111900
24,3,Tweede Westerparklaan,11:20,112000
